graph_size,run,augmentation_ratio,requested_loose_edges,original_objective,two_phase_objective,interleaved_objective,two_phase_improvement_vs_original,interleaved_improvement_vs_original,original_runtime_ms,two_phase_runtime_ms,interleaved_runtime_ms,two_phase_runtime_ratio_vs_original,interleaved_runtime_ratio_vs_original,original_move_operations,two_phase_move_operations,interleaved_move_operations,two_phase_replication_operations,interleaved_replication_operations,two_phase_final_replica_count,interleaved_final_replica_count,original_firstfit_objective,two_phase_firstfit_objective,interleaved_firstfit_objective,original_firstfit_improvement_vs_original,two_phase_firstfit_improvement_vs_original,interleaved_firstfit_improvement_vs_original,two_phase_firstfit_improvement_vs_original_firstfit,interleaved_firstfit_improvement_vs_original_firstfit,original_firstfit_runtime_ms,two_phase_firstfit_runtime_ms,interleaved_firstfit_runtime_ms,original_firstfit_runtime_ratio_vs_original,two_phase_firstfit_runtime_ratio_vs_original,interleaved_firstfit_runtime_ratio_vs_original,two_phase_firstfit_runtime_ratio_vs_original_firstfit,interleaved_firstfit_runtime_ratio_vs_original_firstfit,original_firstfit_move_operations,two_phase_firstfit_move_operations,interleaved_firstfit_move_operations,two_phase_firstfit_replication_operations,interleaved_firstfit_replication_operations,two_phase_firstfit_final_replica_count,interleaved_firstfit_final_replica_count
110,1,0.1,11,3635.29,3630.26,3630.26,0.0013851,0.0013851,672,1513,2929,2.25149,4.35863,29,29,29,1,1,1,1,3635.29,3630.26,3630.26,0,0.0013851,0.0013851,0.0013851,0.0013851,143,256,305,0.212798,0.380952,0.453869,1.79021,2.13287,29,29,28,1,2,1,2
110,2,0.1,11,3408.74,3369.23,3306.57,0.0115895,0.0299722,446,1038,1414,2.32735,3.1704,34,34,25,3,2,5,4,3386.98,3347.47,3356.5,0.00638493,0.0179744,0.015326,0.0116639,0.00899851,111,174,235,0.248879,0.390135,0.526906,1.56757,2.11712,37,37,38,3,6,5,6
110,3,0.1,11,3767.68,3767.68,3767.68,0,0,264,469,999,1.77652,3.78409,18,18,18,0,0,0,0,3767.68,3767.68,3767.68,0,0,0,0,0,59,132,141,0.223485,0.5,0.534091,2.23729,2.38983,20,20,20,0,0,0,0
110,4,0.1,11,4306.02,4303.68,4303.68,0.000544228,0.000544228,700,1357,2567,1.93857,3.66714,24,24,24,1,1,1,1,4412.26,4409.92,4409.92,-0.0246727,-0.0241284,-0.0241284,0.000531123,0.000531123,94,321,244,0.134286,0.458571,0.348571,3.41489,2.59574,22,22,22,1,1,1,1
110,5,0.1,11,3845.84,3825.35,3803.6,0.00532762,0.0109832,928,1522,2875,1.64009,3.09806,28,28,31,4,2,5,3,3830.41,3809.92,3788.17,0.00401141,0.00933903,0.0149946,0.00534908,0.0110274,111,237,276,0.119612,0.255388,0.297414,2.13514,2.48649,30,30,33,4,3,5,3
110,6,0.1,11,3831.26,3821.89,3821.89,0.00244667,0.00244667,851,1765,3324,2.07403,3.90599,34,34,33,4,5,6,7,4138.59,4107.34,4127.77,-0.0802168,-0.0720602,-0.0773907,0.00755087,0.00261625,60,150,216,0.0705053,0.176263,0.253819,2.5,3.6,37,37,36,4,2,4,2
110,7,0.1,11,3593.41,3588.76,3588.76,0.00129387,0.00129387,579,1367,2557,2.36097,4.41623,28,28,28,2,2,2,2,3447.85,3440.85,3440.85,0.040507,0.042453,0.042453,0.00202818,0.00202818,187,312,378,0.322971,0.53886,0.65285,1.66845,2.02139,37,37,37,3,3,3,3
110,8,0.1,11,3569.82,3568.5,3568.5,0.00037015,0.00037015,549,1037,2002,1.88889,3.64663,29,29,28,1,1,1,2,3617.59,3612.91,3612.91,-0.0133813,-0.0120684,-0.0120684,0.00129559,0.00129559,131,228,217,0.238616,0.415301,0.395264,1.74046,1.65649,35,35,35,1,1,1,1
110,9,0.1,11,3030.32,3030.32,3030.32,0,0,636,1294,2472,2.03459,3.88679,31,31,31,0,0,0,0,3025.34,3000.98,3029.04,0.00164482,0.00968343,0.000422536,0.00805185,-0.0012243,222,257,404,0.349057,0.404088,0.63522,1.15766,1.81982,32,32,31,1,4,1,4
110,10,0.1,11,3422.46,3413.19,3343.55,0.00270743,0.0230547,549,1154,2913,2.102,5.30601,28,28,29,4,5,4,6,3447.3,3438.04,3395.52,-0.00725964,-0.00455221,0.00786938,0.00268792,0.01502,107,299,530,0.1949,0.544627,0.965392,2.79439,4.95327,29,29,34,4,4,4,3
110,1,0.2,22,3809.07,3809.07,3809.07,0,0,661,1560,2481,2.36006,3.7534,24,24,24,0,0,0,0,3809.07,3809.07,3809.07,0,0,0,0,0,94,184,227,0.142209,0.278366,0.343419,1.95745,2.41489,24,24,24,0,4,0,1
110,2,0.2,22,3804.56,3793.4,3793.4,0.00293262,0.00293262,553,1088,2564,1.96745,4.63653,32,32,32,1,1,1,1,3843.23,3821.49,3821.49,-0.0101661,-0.00445212,-0.00445212,0.00565644,0.00565644,184,260,424,0.332731,0.470163,0.766727,1.41304,2.30435,37,37,37,3,3,3,3
110,3,0.2,22,3850.43,3819.18,3819.18,0.00811598,0.00811598,718,1698,2980,2.3649,4.15042,26,26,26,1,1,3,3,3981.89,3950.64,3950.64,-0.0341437,-0.0260277,-0.0260277,0.00784802,0.00784802,214,282,459,0.29805,0.392758,0.639276,1.31776,2.14486,28,28,28,1,1,3,1
110,4,0.2,22,3385.15,3375.78,3324.18,0.0027691,0.0180126,829,1331,2181,1.60555,2.63088,26,26,27,2,1,2,1,3397.43,3388.06,3441.24,-0.00362743,-0.000858332,-0.0165681,0.00275909,-0.0128939,166,232,271,0.200241,0.279855,0.3269,1.39759,1.63253,27,27,26,1,3,1,3
110,5,0.2,22,3402.84,3342.04,3351.58,0.0178694,0.0150645,976,2096,4055,2.14754,4.15471,41,41,39,3,2,3,2,3407.23,3346.42,3322.66,-0.00128856,0.0165808,0.0235641,0.0178464,0.0248207,106,198,250,0.108607,0.202869,0.256148,1.86792,2.35849,43,43,45,3,6,3,3
110,6,0.2,22,4599.93,4592.9,4594.88,0.00152836,0.00109761,1328,2394,4545,1.80271,3.42244,45,45,41,3,5,3,5,4599.93,4592.9,4609.63,0,0.00152836,-0.00210835,0.00152836,-0.00210835,158,260,266,0.118976,0.195783,0.200301,1.64557,1.68354,45,45,42,3,5,3,4
110,7,0.2,22,3711.89,3711.89,3711.89,0,0,638,1259,2530,1.97335,3.96552,26,26,26,0,0,0,0,3691.14,3691.14,3691.14,0.00558863,0.00558863,0.00558863,0,0,84,180,232,0.131661,0.282132,0.363636,2.14286,2.7619,28,28,28,0,0,0,0
110,8,0.2,22,4532.22,4521.36,4491.83,0.00239727,0.00891167,847,1673,3088,1.97521,3.64581,38,38,38,2,2,3,3,4425.03,4416.82,4380.13,0.0236497,0.0254616,0.0335569,0.00185576,0.0101472,261,270,490,0.308146,0.318772,0.578512,1.03448,1.87739,44,44,47,2,5,3,2
110,9,0.2,22,4779.38,4779.38,4779.38,0,0,1002,1867,3580,1.86327,3.57285,31,31,31,0,0,0,0,4778.7,4778.7,4783.16,0.000142675,0.000142675,-0.000790012,0,-0.000932821,195,207,254,0.194611,0.206587,0.253493,1.06154,1.30256,36,36,34,0,2,0,2
110,10,0.2,22,3442.5,3431.79,3419.12,0.00311031,0.00679093,553,1334,3026,2.4123,5.47197,31,31,28,2,3,2,3,3596,3580.89,3564.97,-0.0445894,-0.040199,-0.0355745,0.00420296,0.00863006,129,259,346,0.233273,0.468354,0.625678,2.00775,2.68217,32,32,35,2,3,2,2
120,1,0,0,2852.46,2852.46,2852.46,0,0,183,532,1087,2.9071,5.93989,10,10,10,0,0,0,0,2876.81,2870.99,2915.74,-0.00853895,-0.00649762,-0.0221864,0.00202405,-0.0135319,161,231,300,0.879781,1.2623,1.63934,1.43478,1.86335,18,18,13,1,3,1,3
120,2,0,0,3229.05,3229.05,3229.05,0,0,143,345,675,2.41259,4.72028,10,10,10,0,0,0,0,3250.25,3250.25,3250.25,-0.00656637,-0.00656637,-0.00656637,0,0,38,126,148,0.265734,0.881119,1.03497,3.31579,3.89474,8,8,8,0,0,0,0
120,3,0,0,3870.09,3845.68,3845.68,0.00630681,0.00630681,622,1351,2254,2.17203,3.62379,18,18,18,1,1,1,1,3870.09,3845.68,3845.68,0,0.00630681,0.00630681,0.00630681,0.00630681,153,209,239,0.245981,0.336013,0.384244,1.36601,1.56209,18,18,18,1,1,1,1
120,4,0,0,4277.13,4275.05,4275.05,0.000484206,0.000484206,761,1024,1844,1.3456,2.42313,24,24,24,1,1,1,1,4277.13,4275.05,4275.05,0,0.000484206,0.000484206,0.000484206,0.000484206,195,189,226,0.256242,0.248357,0.296978,0.969231,1.15897,24,24,24,1,2,1,1
120,5,0,0,3379.37,3374.68,3374.68,0.00138692,0.00138692,860,1689,3368,1.96395,3.91628,28,28,28,1,1,1,1,3470.84,3463.81,3463.81,-0.0270686,-0.0249882,-0.0249882,0.00202555,0.00202555,64,227,220,0.0744186,0.263953,0.255814,3.54688,3.4375,31,31,31,1,1,1,1
120,6,0,0,2775.59,2775.59,2775.59,0,0,683,1417,3011,2.07467,4.40849,24,24,24,0,0,0,0,2824.67,2824.67,2824.67,-0.0176826,-0.0176826,-0.0176826,0,0,400,465,729,0.585652,0.68082,1.06735,1.1625,1.8225,37,37,37,0,3,0,0
120,7,0,0,2953.9,2953.9,2953.9,0,0,241,580,1205,2.40664,5,12,12,12,0,0,0,0,3130.57,3130.57,3130.57,-0.0598118,-0.0598118,-0.0598118,0,0,102,133,273,0.423237,0.551867,1.13278,1.30392,2.67647,11,11,11,0,0,0,0
120,8,0,0,3540.1,3502.01,3431.6,0.0107603,0.030648,541,1667,2648,3.08133,4.89464,20,20,21,5,1,5,2,3489.59,3470.12,3458.33,0.0142662,0.0197659,0.023097,0.00557924,0.00895857,276,435,613,0.510166,0.804067,1.13309,1.57609,2.22101,25,25,28,3,1,3,1
120,9,0,0,3605.08,3595.35,3583.65,0.0026968,0.00594285,714,1806,3581,2.52941,5.01541,26,26,26,1,1,1,1,3758.95,3749.22,3749.22,-0.0426813,-0.0399845,-0.0399845,0.0025864,0.0025864,154,230,486,0.215686,0.322129,0.680672,1.49351,3.15584,24,24,24,1,1,1,1
120,10,0,0,4916.96,4911.36,4911.36,0.00113923,0.00113923,1317,2606,4804,1.97874,3.64768,36,36,37,3,2,3,2,4979.21,4974.64,4974.64,-0.0126595,-0.0117305,-0.0117305,0.000917429,0.000917429,93,311,307,0.070615,0.236143,0.233106,3.34409,3.30108,34,34,35,3,2,3,2
120,1,0.05,6,3195.21,3190.52,3109.78,0.00146686,0.0267349,1256,2580,7815,2.05414,6.22213,36,36,40,1,2,1,2,3306.71,3299.68,3222.95,-0.0348982,-0.032698,-0.008683,0.00212609,0.0253312,315,461,836,0.250796,0.367038,0.665605,1.46349,2.65397,49,49,52,1,3,1,3
120,2,0.05,6,3662.28,3662.28,3662.28,0,0,867,1985,3683,2.2895,4.24798,24,24,24,0,0,0,0,3607.24,3607.24,3607.24,0.015029,0.015029,0.015029,0,0,130,205,396,0.149942,0.236448,0.456747,1.57692,3.04615,29,29,29,0,1,0,0
120,3,0.05,6,3424.49,3424.49,3424.49,0,0,1705,3037,6240,1.78123,3.65982,37,37,37,0,1,0,0,3434.91,3434.91,3434.91,-0.00304329,-0.00304329,-0.00304329,0,0,407,267,679,0.23871,0.156598,0.39824,0.65602,1.6683,39,39,39,0,1,0,0
120,4,0.05,6,3439.46,3434.77,3434.77,0.00136269,0.00136269,944,1887,3608,1.99894,3.82203,39,39,39,1,1,1,1,3539.73,3532.7,3532.7,-0.0291535,-0.0271095,-0.0271095,0.00198613,0.00198613,410,451,789,0.434322,0.477754,0.835805,1.1,1.92439,43,43,43,1,2,1,1
120,5,0.05,6,4473.88,4473.88,4473.88,0,0,865,1706,2949,1.97225,3.40925,25,25,25,0,0,0,0,4529.29,4529.29,4529.29,-0.0123859,-0.0123859,-0.0123859,0,0,210,256,305,0.242775,0.295954,0.352601,1.21905,1.45238,28,28,28,0,0,0,0
120,6,0.05,6,4491.14,4420.05,4413.7,0.0158292,0.0172438,1031,1892,3701,1.83511,3.58972,31,31,28,4,4,4,4,4489.38,4418.29,4392.46,0.000393704,0.0162229,0.0219741,0.0158354,0.0215889,213,391,434,0.206596,0.379243,0.420951,1.83568,2.03756,35,35,34,4,5,4,5
120,7,0.05,6,3235.92,3233.57,3216.27,0.000724202,0.00607237,1048,2655,4433,2.5334,4.22996,37,37,34,1,3,1,3,3312.79,3312.79,3312.79,-0.0237577,-0.0237577,-0.0237577,0,0,221,232,374,0.210878,0.221374,0.35687,1.04977,1.69231,41,41,41,0,1,0,1
120,8,0.05,6,3464.67,3459.98,3459.98,0.00135277,0.00135277,954,1925,3668,2.01782,3.84486,28,28,28,2,2,3,3,3389.48,3387.14,3412.54,0.0217013,0.0223777,0.0150466,0.000691391,-0.00680229,254,334,519,0.266247,0.350105,0.544025,1.31496,2.04331,30,30,30,1,2,1,2
120,9,0.05,6,3716.44,3660.78,3660.78,0.0149762,0.0149762,1104,1896,3728,1.71739,3.37681,28,28,28,1,1,1,1,3723.79,3668.13,3668.13,-0.00197892,0.0129972,0.0129972,0.0149466,0.0149466,86,246,236,0.0778986,0.222826,0.213768,2.86047,2.74419,28,28,28,1,1,1,1
120,10,0.05,6,3450.94,3450.94,3450.94,0,0,552,1203,2190,2.17935,3.96739,32,32,32,0,0,0,0,3473.38,3473.38,3473.38,-0.00650395,-0.00650395,-0.00650395,0,0,132,201,235,0.23913,0.36413,0.425725,1.52273,1.7803,33,33,33,0,0,0,0
120,1,0.1,12,3267.18,3246.11,3214.37,0.00645013,0.016163,940,2297,4850,2.44362,5.15957,32,32,34,2,2,2,2,3293.04,3269.63,3269.63,-0.00791623,-0.000748825,-0.000748825,0.00711111,0.00711111,237,381,468,0.252128,0.405319,0.497872,1.60759,1.97468,40,40,40,2,2,2,2
120,2,0.1,12,3273.33,3265.98,3265.98,0.00224723,0.00224723,1177,2481,5046,2.1079,4.28717,45,45,45,2,2,2,2,3273.33,3265.98,3265.98,0,0.00224723,0.00224723,0.00224723,0.00224723,189,283,466,0.160578,0.240442,0.395922,1.49735,2.46561,50,50,50,2,3,2,2
120,3,0.1,12,3310.61,3310.61,3310.61,0,0,459,1323,2567,2.88235,5.59259,33,33,33,0,0,0,0,3330.02,3322.99,3305.9,-0.00586342,-0.00373984,0.00142493,0.00211121,0.00724587,276,462,602,0.601307,1.00654,1.31155,1.67391,2.18116,45,45,48,3,2,3,1
120,4,0.1,12,3331.31,3323.22,3323.22,0.00242745,0.00242745,935,1974,3701,2.11123,3.95829,25,25,25,2,2,3,3,3331.31,3323.22,3323.22,0,0.00242745,0.00242745,0.00242745,0.00242745,105,310,264,0.112299,0.331551,0.282353,2.95238,2.51429,25,25,25,2,2,3,3
120,5,0.1,12,4096.46,4096.46,4096.46,0,0,398,939,1979,2.3593,4.97236,20,20,20,0,0,0,0,4058.76,4058.76,4058.76,0.00920331,0.00920331,0.00920331,0,0,128,150,235,0.321608,0.376884,0.590452,1.17188,1.83594,21,21,21,0,0,0,0
120,6,0.1,12,3457.56,3453.23,3432,0.00125285,0.00739224,1387,2580,5279,1.86013,3.80606,36,36,38,1,1,1,0,3501.64,3501.64,3501.64,-0.0127502,-0.0127502,-0.0127502,0,0,496,445,767,0.357606,0.320836,0.552992,0.897177,1.54637,50,50,50,0,0,0,0
120,7,0.1,12,3888.31,3881.26,3881.26,0.00181306,0.00181306,865,1744,3197,2.01618,3.69595,31,31,31,1,1,1,1,3903.73,3896.68,3896.68,-0.00396524,-0.00215218,-0.00215218,0.0018059,0.0018059,166,237,343,0.191908,0.273988,0.396532,1.42771,2.06627,33,33,33,1,1,1,1
120,8,0.1,12,5864.13,5861.79,5796.3,0.000399625,0.0115674,1024,2042,4408,1.99414,4.30469,35,35,37,1,1,3,1,5892.29,5889.95,5886.63,-0.00480205,-0.00440242,-0.0038361,0.000397716,0.000961333,91,230,363,0.0888672,0.224609,0.354492,2.52747,3.98901,40,40,42,1,1,3,1
120,9,0.1,12,4088.2,4071.05,4012.46,0.00419435,0.0185261,779,2018,4743,2.5905,6.08858,37,37,42,5,4,5,3,4088.2,4071.05,4012.46,0,0.00419435,0.0185261,0.00419435,0.0185261,111,315,735,0.14249,0.404365,0.943517,2.83784,6.62162,37,37,42,5,5,5,3
120,10,0.1,12,4176.16,4173.81,4176.57,0.000561152,-9.95639e-05,1071,2495,4055,2.3296,3.78618,44,44,41,1,1,1,2,4160.47,4158.13,4165.51,0.003756,0.00431715,0.00254976,0.000563267,-0.00121078,198,305,359,0.184874,0.284781,0.335201,1.5404,1.81313,46,46,44,1,2,1,2
120,1,0.2,24,5134.64,5132.3,5076.7,0.000456401,0.0112837,623,1832,4299,2.94061,6.90048,43,43,44,1,1,1,0,5136.34,5134,5078.4,-0.000330539,0.000125862,0.0109532,0.00045625,0.01128,127,279,456,0.203852,0.447833,0.731942,2.19685,3.59055,43,43,44,1,1,1,0
120,2,0.2,24,4896.57,4896.57,4895.19,0,0.000282337,919,2942,5351,3.20131,5.82263,30,30,29,0,1,0,1,4990.16,4987.82,5001.9,-0.0191127,-0.0186341,-0.0215103,0.000469616,-0.00235266,107,309,301,0.116431,0.336235,0.32753,2.88785,2.81308,33,33,31,1,3,1,3
120,3,0.2,24,4932.91,4932.91,4932.91,0,0,727,1329,2735,1.82806,3.76204,24,24,24,0,0,0,0,5031.71,5031.71,5031.71,-0.0200294,-0.0200294,-0.0200294,0,0,102,205,319,0.140303,0.281981,0.43879,2.0098,3.12745,25,25,25,0,0,0,0
120,4,0.2,24,4421.47,4421.47,4421.47,0,0,2202,3354,6312,1.52316,2.86649,35,35,35,0,0,0,0,4421.47,4421.47,4421.47,0,0,0,0,0,298,345,422,0.135332,0.156676,0.191644,1.15772,1.41611,35,35,35,0,0,0,0
120,5,0.2,24,4281.58,4262.9,4242.36,0.00436207,0.0091597,1310,2388,4819,1.8229,3.67863,39,39,40,1,2,1,2,4386.95,4358.26,4303.47,-0.0246123,-0.0179107,-0.00511254,0.00654055,0.0190313,147,314,413,0.112214,0.239695,0.315267,2.13605,2.80952,40,40,43,2,3,3,4
120,6,0.2,24,3069.4,3028.3,3033.18,0.0133918,0.0118012,1413,2865,5713,2.0276,4.04317,40,40,40,2,1,2,1,3188.17,3150.34,3150.34,-0.0386962,-0.0263701,-0.0263701,0.0118669,0.0118669,167,345,420,0.118188,0.244161,0.29724,2.06587,2.51497,41,41,41,1,2,1,1
120,7,0.2,24,4040.09,3971.37,3981.56,0.0170077,0.014487,1171,2214,2643,1.89069,2.25705,29,29,22,2,1,2,1,4387.29,4384.95,4384.95,-0.0859395,-0.0853595,-0.0853595,0.000534147,0.000534147,301,439,487,0.257045,0.374893,0.415884,1.45847,1.61794,29,29,28,1,3,1,2
120,8,0.2,24,5262.02,5257.33,5257.33,0.000890707,0.000890707,2062,3843,6975,1.86372,3.38264,42,42,42,2,2,2,2,5230.71,5226.03,5249.36,0.00594842,0.00683912,0.0024042,0.000896037,-0.00356542,427,550,580,0.207081,0.266731,0.28128,1.28806,1.35831,47,47,44,2,3,2,3
120,9,0.2,24,4344.84,4340.15,4324.14,0.00107873,0.00476338,722,1354,2651,1.87535,3.67175,30,30,29,2,2,2,2,4394.63,4389.94,4389.94,-0.0114598,-0.010381,-0.010381,0.00106651,0.00106651,106,191,394,0.146814,0.264543,0.545706,1.80189,3.71698,33,33,33,2,2,2,2
120,10,0.2,24,4803.55,4801.21,4801.21,0.00048786,0.00048786,1420,1881,3537,1.32465,2.49085,35,35,35,1,1,1,1,4864.41,4864.41,4864.41,-0.0126697,-0.0126697,-0.0126697,1.86969e-16,1.86969e-16,290,406,513,0.204225,0.285915,0.361268,1.4,1.76897,38,38,38,1,2,1,1
130,1,0,0,3296.81,3294.47,3294.47,0.000710825,0.000710825,942,1933,3837,2.05202,4.07325,38,38,38,1,1,1,1,3638,3635.65,3618.95,-0.103489,-0.102778,-0.0977107,0.000644162,0.00523611,210,294,363,0.22293,0.312102,0.38535,1.4,1.72857,32,32,32,1,2,1,2
130,2,0,0,4410.34,4404.6,4404.6,0.0013022,0.0013022,1221,2587,4650,2.11876,3.80835,36,36,36,1,1,1,1,4551.58,4545.84,4545.84,-0.0320236,-0.0307214,-0.0307214,0.00126179,0.00126179,205,323,470,0.167895,0.264537,0.38493,1.57561,2.29268,44,44,43,2,4,2,2
130,3,0,0,4551.86,4551.86,4551.86,0,0,1078,2124,4156,1.97032,3.85529,37,37,37,0,0,0,0,4595.63,4593.29,4593.29,-0.00961698,-0.00910215,-0.00910215,0.000509931,0.000509931,84,253,306,0.0779221,0.234694,0.283859,3.0119,3.64286,44,44,44,1,1,1,1
130,4,0,0,4466.06,4462.42,4462.14,0.000814241,0.000877452,874,1738,2310,1.98856,2.64302,29,29,23,1,1,1,1,4539.48,4537.13,4537.13,-0.0164395,-0.0159148,-0.0159148,0.00051624,0.00051624,218,221,288,0.249428,0.25286,0.329519,1.01376,1.3211,27,27,27,1,2,1,1
130,5,0,0,3081.3,3076.62,3048.87,0.00152108,0.0105248,352,846,1910,2.40341,5.42614,23,23,25,2,4,6,8,3031.42,3031.42,3031.42,0.016187,0.016187,0.016187,0,0,83,155,229,0.235795,0.440341,0.650568,1.86747,2.75904,37,37,37,0,0,0,0
130,6,0,0,3285.88,3270.65,3238.62,0.00463485,0.0143826,583,1465,2517,2.51286,4.31732,30,30,26,1,1,1,3,3296.35,3281.12,3266.84,-0.00318654,0.0014483,0.00579607,0.00462012,0.00895408,101,229,360,0.173242,0.392796,0.617496,2.26733,3.56436,30,30,34,1,2,1,1
130,7,0,0,3216.4,3216.4,3216.4,0,0,369,1220,2404,3.30623,6.51491,21,21,21,0,0,0,0,3168.57,3160.46,3157.17,0.0148694,0.0173927,0.0184152,0.0025614,0.00359928,164,407,388,0.444444,1.10298,1.05149,2.48171,2.36585,26,26,27,1,2,2,1
130,8,0,0,3426.53,3424.18,3424.18,0.000683916,0.000683916,876,2238,3929,2.55479,4.48516,33,33,33,1,1,1,1,3411.85,3409.5,3409.5,0.00428424,0.00496816,0.00496816,0.000686859,0.000686859,175,330,503,0.199772,0.376712,0.574201,1.88571,2.87429,45,45,45,1,2,1,1
130,9,0,0,3886.97,3883.5,3848.99,0.000892205,0.00977014,935,2017,4067,2.15722,4.34973,34,34,35,1,1,1,1,3886.97,3883.5,3848.99,0,0.000892205,0.00977014,0.000892205,0.00977014,72,273,311,0.0770053,0.291979,0.33262,3.79167,4.31944,34,34,35,1,1,1,1
130,10,0,0,5234.55,5227.52,5214.26,0.00134307,0.00387521,783,1665,3190,2.12644,4.07407,23,23,24,1,1,2,1,5234.55,5227.52,5214.26,0,0.00134307,0.00387521,0.00134307,0.00387521,76,254,400,0.0970626,0.324393,0.510856,3.34211,5.26316,23,23,24,1,1,2,1
130,1,0.05,7,4279.39,4274.7,4274.7,0.00109523,0.00109523,975,2161,4376,2.21641,4.48821,31,31,31,2,2,2,2,4284.13,4279.44,4279.44,-0.00110774,-1.25057e-05,-1.25057e-05,0.00109402,0.00109402,107,278,302,0.109744,0.285128,0.309744,2.59813,2.82243,34,34,34,2,2,2,2
130,2,0.05,7,4279.94,4279.94,4279.94,0,0,950,1744,3208,1.83579,3.37684,24,24,24,0,0,0,0,4252.12,4252.12,4281.64,0.00650097,0.00650097,-0.00039715,0,-0.00694325,188,198,312,0.197895,0.208421,0.328421,1.05319,1.65957,23,23,22,0,1,0,1
130,3,0.05,7,4951.19,4947.61,4913.66,0.000724661,0.0075816,467,1065,2253,2.28051,4.82441,13,13,15,2,1,4,3,4973.81,4969.13,4936.27,-0.0045683,-0.00362168,0.0030133,0.000942318,0.00754712,73,305,224,0.156317,0.653105,0.479657,4.17808,3.06849,13,13,14,2,1,4,3
130,4,0.05,7,3813.84,3718.32,3737.73,0.025044,0.0199546,897,2171,3309,2.42029,3.68896,25,25,24,5,3,8,6,3815.71,3758.1,3793.42,-0.000490135,0.0146154,0.00535469,0.0150981,0.00584196,369,463,684,0.411371,0.516165,0.762542,1.25474,1.85366,31,31,33,4,7,8,6
130,5,0.05,7,3342.74,3331.88,3336.23,0.00324825,0.00194883,928,1738,2787,1.87284,3.00323,29,29,26,4,3,6,4,3300.51,3297.93,3294.37,0.0126321,0.0134056,0.0144713,0.000783466,0.00186281,290,419,747,0.3125,0.451509,0.804957,1.44483,2.57586,35,35,35,1,4,3,6
130,6,0.05,7,3387.73,3387.73,3461.63,0,-0.0218118,538,1572,2643,2.92193,4.91264,28,28,20,0,2,0,2,3562.63,3557.94,3482.38,-0.0516259,-0.0502424,-0.0279381,0.00131558,0.0225249,213,420,516,0.395911,0.780669,0.959108,1.97183,2.42254,33,33,30,2,7,2,5
130,7,0.05,7,4184.64,4175.5,4108.63,0.00218214,0.0181622,1002,1931,3352,1.92715,3.34531,32,32,30,1,2,1,2,4253.33,4231.02,4174.64,-0.0164159,-0.0110832,0.00238859,0.00524655,0.0185008,116,292,374,0.115768,0.291417,0.373253,2.51724,3.22414,37,37,39,2,2,2,2
130,8,0.05,7,4092.35,4077.22,3860.67,0.00369674,0.0566134,1240,2211,5803,1.78306,4.67984,38,38,34,4,4,8,5,4179.46,4161.99,4135.78,-0.0212856,-0.0170162,-0.0106112,0.0041804,0.010452,87,178,355,0.0701613,0.143548,0.28629,2.04598,4.08046,44,44,46,5,6,9,10
130,9,0.05,7,4444.54,4444.54,4444.54,0,0,633,1342,2524,2.12006,3.98736,30,30,30,0,0,0,0,4444.54,4444.54,4444.54,0,0,0,0,0,115,189,279,0.181675,0.298578,0.440758,1.64348,2.42609,30,30,30,0,1,0,0
130,10,0.05,7,4612.97,4608.09,4606.57,0.00105704,0.00138743,2216,4215,7968,1.90208,3.59567,52,52,51,2,2,2,2,4790.73,4786.04,4779.7,-0.0385354,-0.0375194,-0.036144,0.00097833,0.00230271,323,406,707,0.145758,0.183213,0.319043,1.25697,2.18885,50,50,51,2,2,2,1
130,1,0.1,13,3483.34,3478.65,3472.35,0.00134552,0.00315508,947,1739,3514,1.83633,3.71067,37,37,38,2,1,2,1,3518.15,3513.46,3507.16,-0.00999349,-0.00864797,-0.00683841,0.00133221,0.00312386,148,277,378,0.156283,0.292503,0.399155,1.87162,2.55405,40,40,41,2,1,2,1
130,2,0.1,13,3314.75,3314.75,3314.75,0,0,562,1193,1754,2.12278,3.121,25,25,25,0,0,0,0,3314.75,3311.5,3300.05,0,0.00098158,0.00443558,0.00098158,0.00443558,65,165,270,0.115658,0.293594,0.480427,2.53846,4.15385,26,26,28,1,1,1,1
130,3,0.1,13,5376.69,5375.66,5375.66,0.000192212,0.000192212,1005,1804,3720,1.79502,3.70149,39,39,39,1,1,1,1,5436.01,5434.97,5434.97,-0.0110317,-0.0108395,-0.0108395,0.000190115,0.000190115,116,260,292,0.115423,0.258706,0.290547,2.24138,2.51724,40,40,40,1,1,1,1
130,4,0.1,13,4153.49,4153.49,4153.49,0,0,1206,2605,4730,2.16003,3.92206,36,36,36,0,0,0,0,4153.49,4153.49,4153.49,0,0,0,0,0,178,234,341,0.147595,0.19403,0.282753,1.31461,1.91573,37,37,37,0,1,0,0
130,5,0.1,13,4283.82,4270.01,4259.34,0.00322305,0.00571534,621,1688,2900,2.7182,4.66989,31,31,32,4,4,4,4,4277.01,4264.25,4241.46,0.00158924,0.00456839,0.00988757,0.00298389,0.00831154,127,171,245,0.204509,0.275362,0.394525,1.34646,1.92913,31,31,34,4,4,4,4
130,6,0.1,13,3266.73,3264.38,3264.38,0.000717372,0.000717372,1054,2525,4052,2.39564,3.8444,32,32,32,1,1,1,1,3266.73,3264.38,3379.72,0,0.000717372,-0.0345904,0.000717372,-0.0345904,420,366,512,0.398482,0.347249,0.485769,0.871429,1.21905,42,42,35,1,3,1,2
